#	########################################
#	##### Peptide Assembling #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./filtered.psm.txt
#	
#	pep{Run1} = ./filtered.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 1
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 28
#	Target_Proteins_Before_Filtering = 3867
#	Total_Proteins_Before_Filtering = 3895
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 25
#	Target_Proteins_After_Filtering = 2839
#	Total_Proteins_After_Filtering = 2864
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00873
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
t0|contig-16599000001_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1664000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1678000009_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-16839000000_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1686000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17070000005_3	2	4	2	7	1.0	1.0	N/A	T
t0|contig-1712000012_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17246000006_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17249000004_1	1	2	1	2	0.6666666666666666	0.67	N/A	T
t0|contig-17256000008_2	1	4	1	7	1.4	1.4	N/A	T
t0|contig-1726000003_11	2	2	2	2	2.0	2.0	N/A	T
t0|contig-17394000000_1	1	3	1	3	1.5	1.5	N/A	T
t0|contig-1740000015_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-17505000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17505000013_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17605000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17772000014_43	1	1	1	1	1.0	1.0	N/A	T
t0|contig-17772000014_9	2	2	2	2	2.0	2.0	N/A	T
t0|contig-1780000000_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1780000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-18000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-18352000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-18381000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1881000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1926000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1945000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-195000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1954000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1964000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-1969000012_3	2	2	2	2	2.0	2.0	N/A	T
t0|contig-1969000012_8	1	4	1	4	0.6666666666666666	0.67	N/A	T
t0|contig-1985000015_6	2	2	2	2	2.0	2.0	N/A	T
t0|contig-2016000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2045000001_2	1	4	1	4	1.3333333333333333	1.33	N/A	T
t0|contig-2047000005_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2078000002_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-20846000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-20904000009_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-20955000003_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-21072000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2108000015_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2109000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-211000012_16	1	1	1	1	1.0	1.0	N/A	T
t0|contig-21189000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-21226000007_12	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2130000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2130000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-21303000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2133000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2140000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-21423000010_3	2	2	2	2	2.0	2.0	N/A	T
t0|contig-21930000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2199000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-22000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2202000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2219000015_4	2	2	2	2	2.0	2.0	N/A	T
t0|contig-2242000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-22622000006_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-22631000014_1	1	7	1	7	0.11666666666666667	0.12	N/A	T
t0|contig-2272000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-22723000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-22842000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23048000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23049000015_3	3	3	3	3	3.0	3.0	N/A	T
t0|contig-23111000004_1	1	3	1	3	1.0	1.0	N/A	T
t0|contig-23134000014_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2319000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23333000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23337000015_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23341000015_4	3	3	3	3	3.0	3.0	N/A	T
t0|contig-2353000004_1	1	3	4	6	3.0	3.0	N/A	T
t0|contig-23631000003_2	3	3	3	3	3.0	3.0	N/A	T
t0|contig-23835000015_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-23867000003_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2393000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-24087000011_2	3	8	3	15	1.6666666666666667	1.67	N/A	T
t0|contig-24158000009_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2427000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-24402000001_7	2	2	2	2	2.0	2.0	N/A	T
t0|contig-2460000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-24613000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-24665000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2478000010_2	2	2	2	2	2.0	2.0	N/A	T
t0|contig-24830000002_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2486000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2499000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2512000014_1	2	5	2	6	0.6	0.6	N/A	T
t0|contig-25148000001_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2515000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-253000004_2	2	2	2	2	2.0	2.0	N/A	T
t0|contig-25357000015_2	1	3	1	3	1.5	1.5	N/A	T
t0|contig-2561000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2566000006_4	2	2	2	2	2.0	2.0	N/A	T
t0|contig-2570000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-25827000006_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2593000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2599000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-263000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-26440000002_1	1	3	1	3	0.75	0.75	N/A	T
t0|contig-2647000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-26821000003_1	4	4	5	5	5.0	5.0	N/A	T
t0|contig-2687000009_1	2	2	3	3	3.0	3.0	N/A	T
t0|contig-2687000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-26953000007_1	2	3	2	3	1.5	1.5	N/A	T
t0|contig-26960000013_2	1	1	2	2	2.0	2.0	N/A	T
t0|contig-2715000006_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-27359000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2747000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-27689000000_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2778000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-278000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2782000015_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-27831000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-27924000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2814000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2815000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2816000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2825000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2865000004_1	1	2	1	2	1.0	1.0	N/A	T
t0|contig-287000003_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-28776000013_2	2	2	2	2	2.0	2.0	N/A	T
t0|contig-28829000009_8	2	6	2	6	0.6	0.6	N/A	T
t0|contig-28829000009_9	1	8	1	8	0.13333333333333333	0.13	N/A	T
t0|contig-28918000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-296000013_22	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2963000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-2989000006_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-2999000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-30000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3002000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-30209000013_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3042000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3043000007_10	3	4	3	4	2.0	2.0	N/A	T
t0|contig-3047000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-30479000007_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-3051000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3054000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-30747000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-31207000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3145000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3178000002_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-31805000009_1	1	3	1	3	1.5	1.5	N/A	T
t0|contig-3188000004_9	4	5	4	5	2.5	2.5	N/A	T
t0|contig-32169000007_1	2	4	2	4	2.0	2.0	N/A	T
t0|contig-322000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32217000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32348000009_15	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32348000009_16	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32361000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3243000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32556000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-327000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-32837000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33030000012_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33081000006_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3316000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3329000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33400000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33590000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33619000009_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3362000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3388000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3392000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3392000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-33982000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-340000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3406000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3452000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3471000008_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-34918000000_6	1	1	1	1	1.0	1.0	N/A	T
t0|contig-35000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3507000012_1	1	2	1	2	0.6666666666666666	0.67	N/A	T
t0|contig-3516000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-35237000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-35279000000_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-35521000007_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3571000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-35747000002_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3577000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-35938000004_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3599000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3611000010_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3614000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-36194000003_2	1	3	1	3	0.75	0.75	N/A	T
t0|contig-363000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3632000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-366000013_1	2	4	2	4	1.3333333333333333	1.33	N/A	T
t0|contig-36676000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3677000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3678000014_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-37138000010_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-3726000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3729000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3741000011_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-3759000008_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3766000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3780000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3789000004_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38000000_4	2	7	2	17	1.4166666666666667	1.42	N/A	T
t0|contig-3802000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38082000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38082000015_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3815000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3816000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38247000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38265000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-38323000004_1	1	5	1	5	0.22727272727272727	0.23	N/A	T
t0|contig-38690000003_3	1	1	2	2	2.0	2.0	N/A	T
t0|contig-38690000003_4	3	3	3	3	3.0	3.0	N/A	T
t0|contig-38690000003_5	2	4	2	4	2.0	2.0	N/A	T
t0|contig-38788000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3882000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3907000006_1	4	4	4	4	4.0	4.0	N/A	T
t0|contig-3908000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-3931000000_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-39398000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-39474000012_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-39650000015_2	1	3	1	4	0.3076923076923077	0.31	N/A	T
t0|contig-3966000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-39979000014_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4000003_10	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4000003_12	1	1	1	1	1.0	1.0	N/A	T
t0|contig-401000010_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-40508000015_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-40514000015_34	3	3	4	4	4.0	4.0	N/A	T
t0|contig-40689000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-40700000004_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-40700000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4075000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-40780000015_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-4081000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-412000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4122000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4143000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-41643000001_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-41994000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4201000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-42049000007_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4219000006_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-4233000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-42515000011_1	1	2	1	2	1.0	1.0	N/A	T
t0|contig-4256000012_1	1	4	1	5	0.4166666666666667	0.42	N/A	T
t0|contig-4263000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-42985000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4303000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43077000013_10	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43077000013_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43168000007_1	2	4	2	4	2.0	2.0	N/A	T
t0|contig-43232000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43269000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43539000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4375000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43814000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4386000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-43920000011_10	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4393000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4393000011_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-4448000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4457000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4483000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4491000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4517000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4540000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-456000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-45611000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-458000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-45833000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-459000010_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-45911000014_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-462000007_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-46537000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-46537000005_2	3	3	3	3	3.0	3.0	N/A	T
t0|contig-46646000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4680000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-46916000002_3	2	2	4	4	4.0	4.0	N/A	T
t0|contig-4715000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-47271000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4743000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4764000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4781000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4781000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4806000010_2	1	3	1	3	1.0	1.0	N/A	T
t0|contig-4807000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-48525000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4865000012_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-48755000012_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4889000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4893000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-49000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4909000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4910000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-49129000009_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4919000011_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-49747000008_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-4984000007_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-50138000007_1	1	3	1	3	1.0	1.0	N/A	T
t0|contig-5014000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-50275000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-50321000002_2	1	3	1	3	1.5	1.5	N/A	T
t0|contig-50751000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-50793000007_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-5082000013_2	2	2	2	2	2.0	2.0	N/A	T
t0|contig-5090000015_7	1	2	1	2	1.0	1.0	N/A	T
t0|contig-51007000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-51094000011_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-51690000008_1	1	1	2	2	2.0	2.0	N/A	T
t0|contig-51716000000_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5213000009_14	3	3	3	3	3.0	3.0	N/A	T
t0|contig-5241000010_1	1	1	2	2	2.0	2.0	N/A	T
t0|contig-52437000002_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-527000002_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-52887000010_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5336000006_12	1	1	1	1	1.0	1.0	N/A	T
t0|contig-53603000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5366000013_1	4	4	4	4	4.0	4.0	N/A	T
t0|contig-53804000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-54142000009_1	1	6	1	7	0.5384615384615384	0.54	N/A	T
t0|contig-5447000006_13	1	1	1	1	1.0	1.0	N/A	T
t0|contig-54479000000_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-54772000012_1	1	1	2	2	2.0	2.0	N/A	T
t0|contig-55112000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-552000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-55219000009_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-55707000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-55715000007_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-55767000011_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-55808000009_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-55825000003_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-55837000012_1	3	3	5	5	5.0	5.0	N/A	T
t0|contig-5614000003_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5631000004_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-56474000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-56585000001_2	1	5	1	5	0.08771929824561403	0.09	N/A	T
t0|contig-56649000010_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5705000015_12	4	8	4	8	4.0	4.0	N/A	T
t0|contig-573000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-57758000003_1	3	5	3	5	2.5	2.5	N/A	T
t0|contig-57900000007_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5826000007_6	1	1	1	1	1.0	1.0	N/A	T
t0|contig-58280000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-58363000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-58609000012_13	2	2	2	2	2.0	2.0	N/A	T
t0|contig-5865000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-587000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5888000001_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-592000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5945000014_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-59476000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-5_12	1	1	1	1	1.0	1.0	N/A	T
t0|contig-60058000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-60085000006_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-60534000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-60604000003_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-60923000006_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-610000002_7	1	2	1	2	1.0	1.0	N/A	T
t0|contig-61239000011_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-61352000011_3	1	2	1	2	1.0	1.0	N/A	T
t0|contig-61362000002_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-61601000002_3	1	3	1	3	0.75	0.75	N/A	T
t0|contig-61674000010_1	1	9	1	11	1.1	1.1	N/A	T
t0|contig-62000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-62032000004_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-62357000003_3	1	9	1	26	2.0	2.0	N/A	T
t0|contig-62499000014_1	4	4	4	4	4.0	4.0	N/A	T
t0|contig-63000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6306000007_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-63096000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6318000005_2	1	1	4	4	4.0	4.0	N/A	T
t0|contig-63306000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-63483000002_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-63654000006_1	4	4	4	4	4.0	4.0	N/A	T
t0|contig-63754000004_2	1	2	1	2	1.0	1.0	N/A	T
